PaladinvsRogue,PaladinvsRogue played,PaladinvsMage,PaladinvsMage played,PaladinvsDruid,PaladinvsDruid played,PaladinvsDemonhunter,PaladinvsDemonhunter played,PaladinvsHunter,PaladinvsHunter played,PaladinvsPriest,PaladinvsPriest played,PaladinvsShaman,PaladinvsShaman played,PaladinvsWarlock,PaladinvsWarlock played,PaladinvsWarrior,PaladinvsWarrior played,RoguevsPaladin,RoguevsPaladin played,RoguevsMage,RoguevsMage played,RoguevsDruid,RoguevsDruid played,RoguevsDemonhunter,RoguevsDemonhunter played,RoguevsHunter,RoguevsHunter played,RoguevsPriest,RoguevsPriest played,RoguevsShaman,RoguevsShaman played,RoguevsWarlock,RoguevsWarlock played,RoguevsWarrior,RoguevsWarrior played,MagevsPaladin,MagevsPaladin played,MagevsRogue,MagevsRogue played,MagevsDruid,MagevsDruid played,MagevsDemonhunter,MagevsDemonhunter played,MagevsHunter,MagevsHunter played,MagevsPriest,MagevsPriest played,MagevsShaman,MagevsShaman played,MagevsWarlock,MagevsWarlock played,MagevsWarrior,MagevsWarrior played,DruidvsPaladin,DruidvsPaladin played,DruidvsRogue,DruidvsRogue played,DruidvsMage,DruidvsMage played,DruidvsDemonhunter,DruidvsDemonhunter played,DruidvsHunter,DruidvsHunter played,DruidvsPriest,DruidvsPriest played,DruidvsShaman,DruidvsShaman played,DruidvsWarlock,DruidvsWarlock played,DruidvsWarrior,DruidvsWarrior played,DemonhuntervsPaladin,DemonhuntervsPaladin played,DemonhuntervsRogue,DemonhuntervsRogue played,DemonhuntervsMage,DemonhuntervsMage played,DemonhuntervsDruid,DemonhuntervsDruid played,DemonhuntervsHunter,DemonhuntervsHunter played,DemonhuntervsPriest,DemonhuntervsPriest played,DemonhuntervsShaman,DemonhuntervsShaman played,DemonhuntervsWarlock,DemonhuntervsWarlock played,DemonhuntervsWarrior,DemonhuntervsWarrior played,HuntervsPaladin,HuntervsPaladin played,HuntervsRogue,HuntervsRogue played,HuntervsMage,HuntervsMage played,HuntervsDruid,HuntervsDruid played,HuntervsDemonhunter,HuntervsDemonhunter played,HuntervsPriest,HuntervsPriest played,HuntervsShaman,HuntervsShaman played,HuntervsWarlock,HuntervsWarlock played,HuntervsWarrior,HuntervsWarrior played,PriestvsPaladin,PriestvsPaladin played,PriestvsRogue,PriestvsRogue played,PriestvsMage,PriestvsMage played,PriestvsDruid,PriestvsDruid played,PriestvsDemonhunter,PriestvsDemonhunter played,PriestvsHunter,PriestvsHunter played,PriestvsShaman,PriestvsShaman played,PriestvsWarlock,PriestvsWarlock played,PriestvsWarrior,PriestvsWarrior played,ShamanvsPaladin,ShamanvsPaladin played,ShamanvsRogue,ShamanvsRogue played,ShamanvsMage,ShamanvsMage played,ShamanvsDruid,ShamanvsDruid played,ShamanvsDemonhunter,ShamanvsDemonhunter played,ShamanvsHunter,ShamanvsHunter played,ShamanvsPriest,ShamanvsPriest played,ShamanvsWarlock,ShamanvsWarlock played,ShamanvsWarrior,ShamanvsWarrior played,WarlockvsPaladin,WarlockvsPaladin played,WarlockvsRogue,WarlockvsRogue played,WarlockvsMage,WarlockvsMage played,WarlockvsDruid,WarlockvsDruid played,WarlockvsDemonhunter,WarlockvsDemonhunter played,WarlockvsHunter,WarlockvsHunter played,WarlockvsPriest,WarlockvsPriest played,WarlockvsShaman,WarlockvsShaman played,WarlockvsWarrior,WarlockvsWarrior played,WarriorvsPaladin,WarriorvsPaladin played,WarriorvsRogue,WarriorvsRogue played,WarriorvsMage,WarriorvsMage played,WarriorvsDruid,WarriorvsDruid played,WarriorvsDemonhunter,WarriorvsDemonhunter played,WarriorvsHunter,WarriorvsHunter played,WarriorvsPriest,WarriorvsPriest played,WarriorvsShaman,WarriorvsShaman played,WarriorvsWarlock,WarriorvsWarlock played
0.5,10,0.4166666666666667,12,0.6,20,0.42857142857142855,7,0.6666666666666666,6,0.3333333333333333,12,0.5,0,0.6,5,0.6,20,0.5,10,0.6086956521739131,23,0.40384615384615385,52,0.43478260869565216,23,0.5238095238095238,21,0.4857142857142857,35,0.42857142857142855,7,1.0,12,0.46153846153846156,26,0.5833333333333334,12,0.391304347826087,23,0.36666666666666664,30,0.6428571428571429,14,0.4444444444444444,9,0.4,20,0.5,0,0.5,8,0.2631578947368421,19,0.4,20,0.5961538461538461,52,0.6333333333333333,30,0.5675675675675675,37,0.48148148148148145,27,0.38181818181818183,55,0.5714285714285714,7,0.4090909090909091,22,0.4716981132075472,53,0.5714285714285714,7,0.5652173913043478,23,0.35714285714285715,14,0.43243243243243246,37,0.9166666666666666,12,0.5588235294117647,34,0.0,1,0.6666666666666666,9,0.5714285714285714,21,0.3333333333333333,6,0.47619047619047616,21,0.5555555555555556,9,0.5185185185185185,27,0.08333333333333333,12,0.5454545454545454,11,1.0,1,0.4,10,0.6428571428571429,14,0.6666666666666666,12,0.5142857142857142,35,0.6,20,0.6181818181818182,55,0.4411764705882353,34,0.45454545454545453,11,0.5,0,0.3076923076923077,13,0.5,30,0.5,0,0.5714285714285714,7,0.5,0,0.42857142857142855,7,1.0,1,0.0,1,0.5,0,0.6666666666666666,3,0.3333333333333333,3,0.4,5,0.0,12,0.5,8,0.5909090909090909,22,0.3333333333333333,9,0.6,10,0.6923076923076923,13,0.3333333333333333,3,0.3333333333333333,12,0.4,20,0.5384615384615384,26,0.7368421052631579,19,0.5283018867924528,53,0.42857142857142855,21,0.35714285714285715,14,0.5,30,0.6666666666666666,3,0.6666666666666666,12
0.25,12,0.625,8,0.5238095238095238,21,0.5,8,0.7142857142857143,7,0.1111111111111111,9,1.0,1,0.25,4,0.5652173913043478,23,0.75,12,0.2727272727272727,11,0.5306122448979592,49,0.5185185185185185,27,0.6842105263157895,19,0.3611111111111111,36,0.3333333333333333,3,0.5833333333333334,12,0.55,20,0.375,8,0.7272727272727273,11,0.5,28,0.4,10,0.5,10,0.4,20,1.0,2,0.4166666666666667,12,0.5,20,0.47619047619047616,21,0.46938775510204084,49,0.5,28,0.6666666666666666,39,0.4482758620689655,29,0.5362318840579711,69,0.6666666666666666,3,0.4166666666666667,36,0.4339622641509434,53,0.5,8,0.48148148148148145,27,0.6,10,0.3333333333333333,39,0.7272727272727273,11,0.4444444444444444,36,0.4,5,0.3333333333333333,6,0.5263157894736842,19,0.2857142857142857,7,0.3157894736842105,19,0.5,10,0.5517241379310345,29,0.2727272727272727,11,0.6521739130434783,23,0.5,4,0.5454545454545454,11,0.6153846153846154,13,0.8888888888888888,9,0.6388888888888888,36,0.6,20,0.463768115942029,69,0.5555555555555556,36,0.34782608695652173,23,0.6666666666666666,3,0.41379310344827586,29,0.5,32,0.0,1,0.6666666666666666,3,0.0,2,0.3333333333333333,3,0.6,5,0.5,4,0.3333333333333333,3,1.0,1,0.6666666666666666,9,0.75,4,0.4166666666666667,12,0.5833333333333334,12,0.5833333333333334,36,0.6666666666666666,6,0.45454545454545453,11,0.5862068965517241,29,0.0,1,0.3333333333333333,12,0.43478260869565216,23,0.45,20,0.5,20,0.5660377358490566,53,0.47368421052631576,19,0.38461538461538464,13,0.5,32,0.3333333333333333,9,0.6666666666666666,12
0.35,20,0.5555555555555556,9,0.6296296296296297,54,0.631578947368421,19,0.45454545454545453,11,0.3953488372093023,43,0.8333333333333334,6,0.42105263157894735,19,0.4857142857142857,35,0.65,20,0.5675675675675675,37,0.45263157894736844,95,0.38461538461538464,26,0.4482758620689655,29,0.46153846153846156,65,0.7777777777777778,9,0.6666666666666666,21,0.37142857142857144,35,0.4444444444444444,9,0.43243243243243246,37,0.5054945054945055,91,0.3448275862068966,29,0.25,16,0.5,60,0.5714285714285714,7,0.5217391304347826,23,0.3684210526315789,38,0.37037037037037035,54,0.5473684210526316,95,0.4945054945054945,91,0.5789473684210527,57,0.6122448979591837,49,0.4603174603174603,126,0.6666666666666666,24,0.5,58,0.5080645161290323,124,0.3684210526315789,19,0.6153846153846154,26,0.6551724137931034,29,0.42105263157894735,57,0.3076923076923077,13,0.4318181818181818,44,0.6,5,0.6470588235294118,17,0.3333333333333333,24,0.5454545454545454,11,0.5517241379310345,29,0.75,16,0.3877551020408163,49,0.6923076923076923,13,0.41818181818181815,55,0.6666666666666666,3,0.6923076923076923,13,0.5,16,0.6046511627906976,43,0.5384615384615384,65,0.5,60,0.5396825396825397,126,0.5681818181818182,44,0.5818181818181818,55,0.3333333333333333,12,0.3902439024390244,41,0.53125,64,0.16666666666666666,6,0.2222222222222222,9,0.42857142857142855,7,0.3333333333333333,24,0.4,5,0.3333333333333333,3,0.6666666666666666,12,0.5,2,0.8,5,0.5789473684210527,19,0.3333333333333333,21,0.4782608695652174,23,0.5,58,0.35294117647058826,17,0.3076923076923077,13,0.6097560975609756,41,0.5,2,0.36,25,0.5142857142857142,35,0.6285714285714286,35,0.631578947368421,38,0.49193548387096775,124,0.6666666666666666,24,0.5,16,0.46875,64,0.2,5,0.64,25
0.36,25,0.5,14,0.4307692307692308,65,0.5294117647058824,17,0.631578947368421,19,0.41025641025641024,39,0.5384615384615384,13,0.13333333333333333,15,0.4909090909090909,55,0.64,25,0.45652173913043476,46,0.46564885496183206,131,0.5945945945945946,37,0.4642857142857143,28,0.5164835164835165,91,0.625,16,0.5777777777777777,45,0.4444444444444444,63,0.5,14,0.5434782608695652,46,0.4578313253012048,83,0.5294117647058824,17,0.4117647058823529,17,0.5714285714285714,56,0.5833333333333334,12,0.5263157894736842,19,0.40625,32,0.5692307692307692,65,0.5343511450381679,131,0.5421686746987951,83,0.49295774647887325,71,0.5689655172413793,58,0.4462809917355372,121,0.7,20,0.4342105263157895,76,0.4806201550387597,129,0.47058823529411764,17,0.40540540540540543,37,0.47058823529411764,17,0.5070422535211268,71,0.7142857142857143,14,0.37209302325581395,43,0.625,8,0.6428571428571429,28,0.5806451612903226,31,0.3684210526315789,19,0.5357142857142857,28,0.5882352941176471,17,0.43103448275862066,58,0.2857142857142857,14,0.575,40,0.75,4,0.6296296296296297,27,0.42105263157894735,19,0.5897435897435898,39,0.4835164835164835,91,0.42857142857142855,56,0.5537190082644629,121,0.627906976744186,43,0.425,40,0.55,20,0.3090909090909091,55,0.4696969696969697,66,0.46153846153846156,13,0.375,16,0.4166666666666667,12,0.3,20,0.375,8,0.25,4,0.45,20,0.6,5,0.46153846153846156,13,0.8666666666666667,15,0.4222222222222222,45,0.47368421052631576,19,0.5657894736842105,76,0.35714285714285715,28,0.37037037037037035,27,0.6909090909090909,55,0.4,5,0.4782608695652174,23,0.509090909090909,55,0.5555555555555556,63,0.59375,32,0.5193798449612403,129,0.41935483870967744,31,0.5789473684210527,19,0.5303030303030303,66,0.5384615384615384,13,0.5217391304347826,23
0.25,8,0.3,10,0.6216216216216216,37,0.3333333333333333,12,0.5,8,0.38461538461538464,13,1.0,2,0.38461538461538464,13,0.5185185185185185,27,0.75,8,0.56,25,0.4880952380952381,84,0.5217391304347826,46,0.5357142857142857,28,0.5909090909090909,44,0.5,2,0.47619047619047616,21,0.5625,32,0.7,10,0.44,25,0.5555555555555556,36,0.5897435897435898,39,0.6,10,0.6176470588235294,34,1.0,1,0.5384615384615384,13,0.3,30,0.3783783783783784,37,0.5119047619047619,84,0.4444444444444444,36,0.5147058823529411,68,0.6271186440677966,59,0.4155844155844156,77,0.5,12,0.5263157894736842,38,0.4606741573033708,89,0.6666666666666666,12,0.4782608695652174,46,0.41025641025641024,39,0.4852941176470588,68,0.46153846153846156,26,0.5483870967741935,31,1.0,4,0.48484848484848486,33,0.5,24,0.5,8,0.4642857142857143,28,0.4,10,0.3728813559322034,59,0.5384615384615384,26,0.47058823529411764,34,1.0,2,0.5185185185185185,27,0.4,15,0.6153846153846154,13,0.4090909090909091,44,0.38235294117647056,34,0.5844155844155844,77,0.45161290322580644,31,0.5294117647058824,34,0.6666666666666666,6,0.43243243243243246,37,0.42105263157894735,38,0.0,2,0.5,2,0.0,1,0.5,12,0.0,4,0.0,2,0.3333333333333333,6,0.0,4,0.6,5,0.6153846153846154,13,0.5238095238095238,21,0.46153846153846156,13,0.47368421052631576,38,0.5151515151515151,33,0.48148148148148145,27,0.5675675675675675,37,1.0,4,0.23529411764705882,17,0.48148148148148145,27,0.4375,32,0.7,30,0.5393258426966292,89,0.5,24,0.6,15,0.5789473684210527,38,0.4,5,0.7647058823529411,17
0.2857142857142857,28,0.35714285714285715,14,0.46511627906976744,43,0.25,20,0.6153846153846154,13,0.4444444444444444,9,0.5,0,0.0,9,0.4583333333333333,24,0.7142857142857143,28,0.40540540540540543,37,0.5471698113207547,106,0.4418604651162791,43,0.6666666666666666,24,0.4716981132075472,53,1.0,3,0.5909090909090909,22,0.4523809523809524,42,0.6428571428571429,14,0.5945945945945946,37,0.5098039215686274,51,0.37037037037037035,27,0.46153846153846156,13,0.5,20,0.5,2,0.5,16,0.6153846153846154,39,0.5348837209302325,43,0.4528301886792453,106,0.49019607843137253,51,0.4266666666666667,75,0.5882352941176471,51,0.4,60,1.0,3,0.48936170212765956,47,0.5507246376811594,69,0.75,20,0.5581395348837209,43,0.6296296296296297,27,0.5733333333333334,75,0.4166666666666667,24,0.5,42,0.6666666666666666,3,0.52,25,0.4827586206896552,29,0.38461538461538464,13,0.3333333333333333,24,0.5384615384615384,13,0.4117647058823529,51,0.5833333333333334,24,0.5238095238095238,21,0.6666666666666666,3,0.3333333333333333,15,0.5,16,0.5555555555555556,9,0.5283018867924528,53,0.5,20,0.6,60,0.5,42,0.47619047619047616,21,0.6666666666666666,3,0.24,25,0.6551724137931034,29,0.5,0,0.0,3,0.5,2,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.5,0,0.5,6,1.0,9,0.4090909090909091,22,0.5,16,0.5106382978723404,47,0.48,25,0.6666666666666666,15,0.76,25,0.5,0,0.35294117647058826,17,0.5416666666666666,24,0.5476190476190477,42,0.38461538461538464,39,0.4492753623188406,69,0.5172413793103449,29,0.5,16,0.3448275862068966,29,0.5,6,0.6470588235294118,17
0.5555555555555556,9,0.2,5,0.6,10,0.46153846153846156,13,0.75,8,0.5,8,0.5,2,0.2,5,0.5333333333333333,15,0.4444444444444444,9,0.3333333333333333,15,0.5333333333333333,45,0.35185185185185186,54,0.5925925925925926,27,0.6551724137931034,29,1.0,3,0.6842105263157895,19,0.5,36,0.8,5,0.6666666666666666,15,0.3333333333333333,9,0.4,15,0.2857142857142857,7,0.36363636363636365,11,1.0,2,0.5555555555555556,9,0.5294117647058824,17,0.4,10,0.4666666666666667,45,0.6666666666666666,9,0.5897435897435898,39,0.42105263157894735,19,0.30434782608695654,23,0.5,0,0.4666666666666667,15,0.16666666666666666,18,0.5384615384615384,13,0.6481481481481481,54,0.6,15,0.41025641025641024,39,0.5806451612903226,31,0.4489795918367347,49,1.0,1,0.56,25,0.375,24,0.25,8,0.4074074074074074,27,0.7142857142857143,7,0.5789473684210527,19,0.41935483870967744,31,0.4827586206896552,29,0.5,4,0.4,25,0.5,14,0.5,8,0.3448275862068966,29,0.6363636363636364,11,0.6956521739130435,23,0.5510204081632653,49,0.5172413793103449,29,0.3333333333333333,6,0.2692307692307692,26,0.52,25,0.5,2,0.0,3,0.0,2,0.5,0,0.0,1,0.5,4,0.6666666666666666,6,0.0,2,0.5,2,0.8,5,0.3157894736842105,19,0.4444444444444444,9,0.5333333333333333,15,0.44,25,0.6,25,0.7307692307692307,26,1.0,2,0.6111111111111112,18,0.4666666666666667,15,0.5,36,0.47058823529411764,17,0.8333333333333334,18,0.625,24,0.5,14,0.48,25,0.5,2,0.3888888888888889,18
0.3225806451612903,31,0.36363636363636365,11,0.5714285714285714,21,0.5217391304347826,23,0.6428571428571429,14,0.6428571428571429,14,1.0,2,0.625,24,0.4782608695652174,23,0.6774193548387096,31,0.5416666666666666,48,0.4818181818181818,110,0.3564356435643564,101,0.5581395348837209,43,0.6057692307692307,104,0.6111111111111112,18,0.66,50,0.42857142857142855,63,0.6363636363636364,11,0.4583333333333333,48,0.42857142857142855,35,0.36666666666666664,30,0.38461538461538464,13,0.6,40,0.6666666666666666,3,0.55,20,0.5517241379310345,29,0.42857142857142855,21,0.5181818181818182,110,0.5714285714285714,35,0.5161290322580645,93,0.4634146341463415,41,0.4657534246575342,73,0.8333333333333334,6,0.3137254901960784,51,0.38961038961038963,77,0.4782608695652174,23,0.6435643564356436,101,0.6333333333333333,30,0.4838709677419355,93,0.6486486486486487,37,0.5142857142857142,70,0.625,8,0.62,50,0.4727272727272727,55,0.35714285714285715,14,0.4418604651162791,43,0.6153846153846154,13,0.5365853658536586,41,0.35135135135135137,37,0.55,40,0.5,2,0.44,25,0.5357142857142857,28,0.35714285714285715,14,0.3942307692307692,104,0.4,40,0.5342465753424658,73,0.4857142857142857,70,0.45,40,0.5,6,0.3617021276595745,47,0.5223880597014925,67,0.0,2,0.3888888888888889,18,0.3333333333333333,3,0.16666666666666666,6,0.375,8,0.5,2,0.5,6,0.5,4,0.5,10,0.375,24,0.34,50,0.45,20,0.6862745098039216,51,0.38,50,0.56,25,0.6382978723404256,47,0.5,4,0.4523809523809524,42,0.5217391304347826,23,0.5714285714285714,63,0.4482758620689655,29,0.6103896103896104,77,0.5272727272727272,55,0.4642857142857143,28,0.47761194029850745,67,0.5,10,0.5476190476190477,42
0.42105263157894735,19,0.4444444444444444,9,0.5625,16,0.4166666666666667,12,0.5714285714285714,7,0.375,8,0.6,5,0.7142857142857143,7,0.47368421052631576,19,0.5789473684210527,19,0.47619047619047616,42,0.48,75,0.5,100,0.43859649122807015,57,0.4520547945205479,73,0.16666666666666666,6,0.6,45,0.5492957746478874,71,0.5555555555555556,9,0.5238095238095238,42,0.3157894736842105,19,0.625,24,0.5714285714285714,14,0.4883720930232558,43,1.0,4,0.4782608695652174,23,0.39285714285714285,28,0.4375,16,0.52,75,0.6842105263157895,19,0.6507936507936508,63,0.7307692307692307,26,0.4444444444444444,36,1.0,4,0.27586206896551724,29,0.4489795918367347,49,0.5833333333333334,12,0.5,100,0.375,24,0.3492063492063492,63,0.7567567567567568,37,0.5223880597014925,67,0.5555555555555556,9,0.6176470588235294,34,0.46296296296296297,54,0.42857142857142855,7,0.5614035087719298,57,0.42857142857142855,14,0.2692307692307692,26,0.24324324324324326,37,0.7297297297297297,37,0.36363636363636365,11,0.5,26,0.6129032258064516,31,0.625,8,0.547945205479452,73,0.5116279069767442,43,0.5555555555555556,36,0.47761194029850745,67,0.2702702702702703,37,0.5,4,0.2631578947368421,38,0.62,50,0.4,5,0.8333333333333334,6,0.0,4,0.0,4,0.4444444444444444,9,0.6363636363636364,11,0.5,4,0.7142857142857143,7,0.6923076923076923,13,0.2857142857142857,7,0.4,45,0.5217391304347826,23,0.7241379310344828,29,0.38235294117647056,34,0.5,26,0.7368421052631579,38,0.2857142857142857,7,0.5238095238095238,21,0.5263157894736842,19,0.4507042253521127,71,0.6071428571428571,28,0.5510204081632653,49,0.5370370370370371,54,0.3870967741935484,31,0.38,50,0.3076923076923077,13,0.47619047619047616,21
0.4666666666666667,15,0.3333333333333333,6,0.375,8,0.7,10,0.4,5,0.45454545454545453,11,1.0,1,0.5,2,0.5238095238095238,21,0.5333333333333333,15,0.5454545454545454,11,0.5476190476190477,42,0.5066666666666667,75,0.53125,32,0.5,64,0.6666666666666666,6,0.35,20,0.6444444444444445,45,0.6666666666666666,6,0.45454545454545453,11,0.3333333333333333,9,0.37037037037037035,27,0.5,8,0.5,14,0.5,0,0.4444444444444444,9,0.3076923076923077,13,0.625,8,0.4523809523809524,42,0.6666666666666666,9,0.4722222222222222,36,0.5,16,0.5714285714285714,14,0.6666666666666666,3,0.4,15,0.5,16,0.3,10,0.49333333333333335,75,0.6296296296296297,27,0.5277777777777778,36,0.6428571428571429,28,0.46153846153846156,52,0.6,5,0.7619047619047619,21,0.5094339622641509,53,0.6,5,0.46875,32,0.5,8,0.5,16,0.35714285714285715,28,0.47368421052631576,19,0.5,0,0.46153846153846156,13,0.6842105263157895,19,0.5454545454545454,11,0.5,64,0.5,14,0.42857142857142855,14,0.5384615384615384,52,0.5263157894736842,19,0.0,1,0.35714285714285715,14,0.64,25,0.0,1,0.3333333333333333,6,0.5,0,0.3333333333333333,3,0.4,5,0.5,0,1.0,1,0.5,4,0.3333333333333333,3,0.5,2,0.65,20,0.5555555555555556,9,0.6,15,0.23809523809523808,21,0.5384615384615384,13,0.6428571428571429,14,0.5,4,0.45454545454545453,22,0.47619047619047616,21,0.35555555555555557,45,0.6923076923076923,13,0.5,16,0.49056603773584906,53,0.3157894736842105,19,0.36,25,0.6666666666666666,3,0.5454545454545454,22
0.3076923076923077,13,0.42857142857142855,7,0.2857142857142857,7,0.7647058823529411,17,0.3333333333333333,3,0.16666666666666666,6,0.0,1,0.25,4,0.6153846153846154,13,0.6923076923076923,13,0.3333333333333333,30,0.5,40,0.5411764705882353,85,0.5384615384615384,26,0.6,50,0.375,8,0.42857142857142855,35,0.5192307692307693,52,0.5714285714285714,7,0.6666666666666666,30,0.7058823529411765,17,0.39285714285714285,28,0.36363636363636365,11,0.5,12,0.8,5,0.5714285714285714,7,0.625,16,0.7142857142857143,7,0.5,40,0.29411764705882354,17,0.5,62,0.5625,16,0.5217391304347826,23,0.5,2,0.2,10,0.7391304347826086,23,0.23529411764705882,17,0.4588235294117647,85,0.6071428571428571,28,0.5,62,0.65,20,0.4406779661016949,59,0.5,12,0.5294117647058824,34,0.4594594594594595,37,0.6666666666666666,3,0.46153846153846156,26,0.6363636363636364,11,0.4375,16,0.35,20,0.3157894736842105,19,0.0,2,0.6,10,0.45,20,0.8333333333333334,6,0.4,50,0.5,12,0.4782608695652174,23,0.559322033898305,59,0.6842105263157895,19,0.5,6,0.4090909090909091,22,0.6333333333333333,30,1.0,1,0.625,8,0.2,5,0.5,2,0.5,12,1.0,2,0.5,6,0.2,5,0.6,5,0.75,4,0.5714285714285714,35,0.42857142857142855,7,0.8,10,0.47058823529411764,34,0.4,10,0.5909090909090909,22,0.8,5,0.4,15,0.38461538461538464,13,0.4807692307692308,52,0.375,16,0.2608695652173913,23,0.5405405405405406,37,0.55,20,0.36666666666666664,30,0.4,5,0.6,15
0.3055555555555556,36,0.35714285714285715,14,0.4117647058823529,17,0.625,24,0.5555555555555556,9,0.48148148148148145,27,0.6,5,0.3333333333333333,15,0.6666666666666666,42,0.6944444444444444,36,0.5087719298245614,57,0.4634146341463415,82,0.415929203539823,113,0.6111111111111112,54,0.582089552238806,134,0.7,10,0.5471698113207547,53,0.5520833333333334,96,0.6428571428571429,14,0.49122807017543857,57,0.5625,32,0.4090909090909091,44,0.5555555555555556,18,0.5454545454545454,55,0.6,10,0.36363636363636365,22,0.3333333333333333,33,0.5882352941176471,17,0.5365853658536586,82,0.4375,32,0.55,60,0.4838709677419355,31,0.4782608695652174,69,0.6666666666666666,6,0.43902439024390244,41,0.4153846153846154,65,0.375,24,0.584070796460177,113,0.5909090909090909,44,0.45,60,0.5,32,0.5595238095238095,84,0.8571428571428571,7,0.6923076923076923,39,0.515625,64,0.4444444444444444,9,0.3888888888888889,54,0.4444444444444444,18,0.5161290322580645,31,0.5,32,0.5555555555555556,45,0.2,5,0.56,25,0.5714285714285714,42,0.5185185185185185,27,0.417910447761194,134,0.45454545454545453,55,0.5217391304347826,69,0.44047619047619047,84,0.4444444444444444,45,0.4,10,0.2926829268292683,41,0.5066666666666667,75,0.4,5,0.3,10,0.4,10,0.3333333333333333,6,0.14285714285714285,7,0.8,5,0.6,10,0.25,4,0.3333333333333333,15,0.6666666666666666,15,0.4528301886792453,53,0.6363636363636364,22,0.5609756097560976,41,0.3076923076923077,39,0.44,25,0.7073170731707317,41,0.75,4,0.3333333333333333,27,0.3333333333333333,42,0.4479166666666667,96,0.6666666666666666,33,0.5846153846153846,65,0.484375,64,0.42857142857142855,42,0.49333333333333335,75,0.6666666666666666,15,0.6666666666666666,27
0.45454545454545453,44,0.2857142857142857,21,0.5714285714285714,35,0.4666666666666667,30,0.6666666666666666,18,0.3684210526315789,19,0.5,0,0.4,20,0.5333333333333333,45,0.5454545454545454,44,0.4625,80,0.5882352941176471,119,0.48598130841121495,107,0.49056603773584906,53,0.5846153846153846,130,0.5,16,0.5901639344262295,61,0.4772727272727273,88,0.7142857142857143,21,0.5375,80,0.5223880597014925,67,0.4791666666666667,48,0.32,25,0.5522388059701493,67,0.5,4,0.375,32,0.5454545454545454,33,0.42857142857142855,35,0.4117647058823529,119,0.47761194029850745,67,0.5492957746478874,71,0.45161290322580644,31,0.5185185185185185,81,1.0,5,0.35135135135135137,37,0.463768115942029,69,0.5333333333333333,30,0.514018691588785,107,0.5208333333333334,48,0.4507042253521127,71,0.5769230769230769,26,0.5121951219512195,82,0.8,5,0.5625,32,0.5581395348837209,43,0.3333333333333333,18,0.5094339622641509,53,0.68,25,0.5483870967741935,31,0.4230769230769231,26,0.525,40,0.75,8,0.42857142857142855,28,0.5142857142857142,35,0.631578947368421,19,0.4153846153846154,130,0.44776119402985076,67,0.48148148148148145,81,0.4878048780487805,82,0.475,40,0.2,5,0.38095238095238093,42,0.5522388059701493,67,0.5,0,0.5,16,0.5,4,0.0,5,0.2,5,0.25,8,0.8,5,0.25,4,0.5555555555555556,9,0.6,20,0.4098360655737705,61,0.625,32,0.6486486486486487,37,0.4375,32,0.5714285714285714,28,0.6190476190476191,42,0.75,4,0.46153846153846156,26,0.4666666666666667,45,0.5227272727272727,88,0.45454545454545453,33,0.5362318840579711,69,0.4418604651162791,43,0.4857142857142857,35,0.44776119402985076,67,0.4444444444444444,9,0.5384615384615384,26
0.48,25,0.4666666666666667,15,0.4782608695652174,23,0.45454545454545453,22,0.8888888888888888,9,0.46153846153846156,13,0.5,0,0.75,8,0.52,25,0.52,25,0.4583333333333333,48,0.6,55,0.38571428571428573,70,0.5833333333333334,36,0.5324675324675324,77,0.42857142857142855,7,0.5833333333333334,24,0.4583333333333333,72,0.5333333333333333,15,0.5416666666666666,48,0.40540540540540543,37,0.4782608695652174,46,0.4782608695652174,23,0.53125,32,0.0,1,0.3888888888888889,18,0.391304347826087,23,0.5217391304347826,23,0.4,55,0.5945945945945946,37,0.5254237288135594,59,0.5,32,0.5945945945945946,37,0.5,4,0.2571428571428571,35,0.4807692307692308,52,0.5454545454545454,22,0.6142857142857143,70,0.5217391304347826,46,0.4745762711864407,59,0.71875,32,0.5344827586206896,58,0.3333333333333333,3,0.6363636363636364,33,0.39473684210526316,38,0.1111111111111111,9,0.4166666666666667,36,0.5217391304347826,23,0.5,32,0.28125,32,0.5609756097560976,41,0.5,0,0.47058823529411764,17,0.5357142857142857,28,0.5384615384615384,13,0.4675324675324675,77,0.46875,32,0.40540540540540543,37,0.46551724137931033,58,0.43902439024390244,41,0.0,3,0.28125,32,0.47619047619047616,42,0.5,0,0.5714285714285714,7,1.0,1,0.5,4,0.6666666666666666,3,0.5,0,1.0,3,0.0,1,0.5,4,0.25,8,0.4166666666666667,24,0.6111111111111112,18,0.7428571428571429,35,0.36363636363636365,33,0.5294117647058824,17,0.71875,32,1.0,1,0.4090909090909091,22,0.48,25,0.5416666666666666,72,0.6086956521739131,23,0.5192307692307693,52,0.6052631578947368,38,0.4642857142857143,28,0.5238095238095238,42,0.5,4,0.5909090909090909,22
